30840:22633,26618,30564,20404,73728,34494,98909,19645,77850,19111
30854:74315,19030,15991,17,302,654,76,616,58,8
30874:23827,42318,48244,57025,6503,718,311,124,34577,1435
30876:116746,85020,17708,22891,9854,80390,104993,32473,71891,75852
30886:23823,88114,2939,116475,73778,84944,38892,57170,16512,65373
30887:31832,113749,50201,65512,1193,71136,71376,112977,87305,62022
30901:36369,26868,33348,7700,12388,103838,99658,83076,32404,113780
30902:3233,16911,559,120652,7871,15921,107431,67489,52473,62888
30906:17145,9354,19489,30439,70017,100478,6942,87220,94151,77666
30921:41064,89273,49652,112812,56207,24032,39860,85656,88292,38713
30927:346,4288,115330,57102,11593,100334,112476,3884,42803,10410
30934:917,591,616,111996,20564,2032,16604,10785,35630,21055
30937:95431,20690,12230,57611,75249,27007,60800,30827,33324,110383
30958:238,94087,28689,75208,42713,120170,122605,119609,78811,26263
30982:76170,70149,6156,43676,75252,88547,52930,59651,81726,7405
30984:16405,88637,114600,44654,17,302,654,76,616,58
30989:35401,57671,16341,17669,118326,56578,58982,92752,121138,113971
30990:24502,10695,1066,3407,54216,1551,18122,17480,3085,582
31000:85024,90693,88436,13233,74192,60313,5748,61140,18481,18574
31001:720,8232,2936,73521,11116,25435,39890,69172,72044,48184
31004:57422,120821,47616,55487,84164,65462,109190,75880,36064,31893
31005:109530,29704,78112,80584,99817,77809,48410,11055,7878,27268
31010:99708,79174,79176,90407,70989,47623,22539,113843,17,302
31016:117756,67185,41183,55058,27622,58365,35331,36165,21006,1032
31023:18215,7661,30971,41899,39301,74580,29648,29784,30042,21459
31034:1588,6669,15400,5126,120141,36551,52876,30575,14888,96477
31096:9313,1772,23682,4508,1878,18293,12435,44423,5956,2631
31105:7711,9709,23285,50769,11917,2634,20226,107534,9783,27361
31113:5006,47033,79572,14109,60143,18122,19720,48709,33752,4358
31118:120070,93258,77219,119478,64089,1145,116898,87566,115010,95612
31130:76504,68458,42430,28501,20707,77175,14790,39433,3509,13975
31151:495,88853,3527,3234,29979,2059,1996,9331,837,66
31158:2856,28041,61753,85057,77271,93776,105322,50519,31241,60321
31159:11714,14900,10874,12743,95895,12565,41657,13049,96639,4626
31175:13426,57106,82308,41343,25715,33684,66648,2907,78887,122877
31225:398,28325,2059,6033,1555,14508,116,10764,1187,19288
31236:44418,34723,34283,78234,65264,75536,10066,35220,31365,54527
31239:36031,7680,20952,57452,74422,36876,84919,52857,82537,65459
31267:1014,568,48275,86091,76737,45382,4054,15128,109165,36716
31273:66939,38977,47994,117604,64949,120409,10923,17,302,654
31274:86015,86572,95404,28350,118822,81918,57846,73852,5495,47405
31275:2038,7989,4563,3,278,13178,2578,19858,51261,70019
31288:57573,11002,48357,108294,36275,40637,55548,50499,55430,81846
31293:119432,71335,17097,27106,14241,120645,122084,41707,35121,17342
31321:8976,13051,68282,14237,39089,37838,6910,100251,70860,56658
31345:4333,32431,114098,98162,943,17,7785,859,45367,30638
31348:17,302,654,76,616,58,8,866,84,29
31352:10143,17,302,654,76,616,58,8,866,84
31355:10038,44249,17,302,654,76,616,58,8,866
31356:610,67916,52570,10455,110663,69577,1023,14155,114458,1488
31371:122399,72120,3175,79102,98350,38377,105761,83752,74273,110613
31386:96919,114350,60,7609,73521,65223,16882,4601,3504,93227
31405:25612,82757,122481,64596,80155,115775,47227,68125,34686,46766
31445:17,302,654,76,616,58,8,866,84,29
31462:31908,14560,6395,366,17853,109,123296,9332,380,138
31475:15573,1102,238,138,303,54571,190,70017,100478,6942
31497:67945,95291,42922,80282,32198,93762,121365,19423,89657,56529
31499:83943,105264,94087,28689,29784,42713,120170,18540,122605,119609
31502:17,302,654,76,616,58,8,866,84,29
31508:48716,17,302,654,76,616,58,8,866,84
31510:66646,18996,22262,29556,46442,70704,52155,45412,87263,32240
31541:73230,100800,25577,4288,2588,17,61268,72114,1920,27672
31545:2801,69282,1121,2038,51741,5689,16459,69198,311,1354
31551:2947,15615,48768,2979,5183,111317,3238,88329,95142,92560
31563:31456,463,2634,62850,25393,56380,20226,99895,15949,9633
31578:94761,2343,28800,65719,57294,59964,83825,36423,21160,3159
31585:18850,86461,34823,32256,7951,2693,88460,32892,26263,122380
31597:48932,94594,80867,16686,62870,20706,31748,80499,64213,70125
31639:13785,8981,71042,1851,77264,60751,27438,82795,52331,71338
31644:57256,6122,18452,22645,23377,10225,41385,34500,25728,94761
31653:33763,93087,112552,90185,6754,3370,45954,75176,32230,57054
31687:11559,105171,51710,32637,9997,75804,22557,17977,87823,3497
31691:37332,58667,95129,120458,53928,93721,17,302,654,76
31696:121654,104129,52320,44196,81079,109485,60576,2021,63371,17
31744:2903,4227,495,58136,44155,6226,77419,79805,3326,9329
31751:17,302,654,76,616,58,8,866,84,29
31789:50904,17,302,654,76,616,58,8,866,84
31791:2856,28041,61753,85057,77271,93776,105322,50519,31241,60321
31806:64662,35836,50667,2345,138,1551,63690,8907,88258,76677
31822:31382,116314,69912,32733,116782,84735,116808,61122,91567,69313
31890:72590,67614,107208,18711,47734,1410,68909,83615,48229,41498
31920:58092,32617,3864,38989,42877,109970,104995,94732,81137,82365
31926:73942,55357,99455,118819,67246,101058,117015,55965,69600,116931
31933:1195,1389,899,2162,112809,19666,106838,52130,47164,23559
31937:49692,398,18816,5023,1539,7358,3789,2266,2687,937
31947:23776,15081,41628,71468,21653,78494,58348,47455,20482,11611
31955:119129,49383,33793,81319,79890,86769,42136,105670,59086,23210
31958:26140,54179,18316,17,302,654,76,616,58,8
31985:74002,17,302,654,76,616,58,8,866,84
32010:123315,82339,71626,16012,39574,74686,1656,803,47850,55274
32032:16632,16995,35526,18931,83427,10327,84098,118910,59007,31603
32043:60912,269,77143,83025,74073,42123,99303,26831,51136,69327
32072:92262,84666,122493,105363,103277,61181,10554,4533,108456,48141
32076:105997,72786,18540,122972,51255,19908,86832,113169,99867,25433
32104:111834,55842,61786,5684,70346,80543,110248,115640,38681,100121
32105:23871,18832,55115,108511,32404,39970,9126,114414,122945,73411
32110:93,8205,50984,1376,112633,83569,99917,35220,67341,51724
32123:21725,42351,14870,111953,91587,35885,12848,107747,14476,109776
32140:84205,30564,84549,19025,116713,64826,108610,94708,81905,13163
32145:17,302,654,76,616,58,8,866,84,29
32161:65971,51380,3390,62551,90901,71551,48356,69896,26462,17634
32165:81402,94848,26249,50517,54426,16452,4198,61405,49641,117869
32180:57282,3789,47623,27714,116536,80187,102720,70462,117804,58387
32185:8448,28288,31254,86356,94220,18674,106302,51092,100101,105276
32189:1001,1146,3918,21963,7551,18908,3429,2484,20199,2326
32191:13512,46283,1164,5791,108703,25635,7661,30971,41899,39301
32205:55944,17239,23289,58808,82006,12939,108498,98327,35582,42640
32215:15553,1171,13785,59446,99345,82795,52331,67753,81572,71924
32242:42761,50183,1267,51275,71409,59979,81867,23779,8855,20553
32250:54314,62833,25398,84391,108315,16084,6376,56569,19538,12933
32251:61484,97681,77695,32049,10271,61863,27272,2647,89305,86253
32256:17,302,654,76,616,58,8,866,84,29
32286:94,11625,110597,64777,116515,17392,57226,85696,75994,61501
32291:112337,40755,54862,89551,118893,17,302,654,76,616
32300:30578,57724,5030,34793,15172,96588,24072,25886,301,37059
32329:5006,61904,781,35065,20022,120357,11460,40212,7821,46381
32338:22917,26937,21523,2492,122410,4869,74021,77697,56263,43492
32355:81178,80533,89107,14855,44964,80860,16700,11023,66130,111687
32356:21799,60905,32616,6127,7917,18296,41873,1155,45065,42888
32364:14729,294,110049,70710,5581,9346,17005,138,5266,13969
32379:3943,1348,2433,1455,303,4563,2029,1146,13187,13522
32409:108599,36807,5729,16390,119683,10295,41699,105566,21902,42172
32422:50737,17,302,654,76,616,58,8,866,84
32439:278,30441,57074,1681,1146,1908,20613,4500,103061,4288
32451:22184,19755,22380,55099,96120,57868,85984,53134,97875,92758
32477:36432,13647,113932,17841,80803,74475,13077,18743,56139,8322
32493:110640,3860,90830,107234,104763,88612,51752,9592,15157,86675
32495:21832,42944,102298,107347,21699,91296,13113,25664,108780,24534
32533:6545,89593,64241,16340,24517,123024,86938,25379,67784,91476
32546:55487,84164,65462,109190,75880,36064,31893,16035,25050,42816
32565:2942,73547,1825,43745,3463,43586,22489,3233,6397,14423
32571:5006,61904,35065,20022,11460,40212,7821,46381,3085,9162
32580:2869,74425,46451,94180,31092,16439,107013,17741,2303,98042
32583:6627,51123,17,302,654,76,616,58,8,866
32584:6256,109437,43000,85119,35554,97133,102918,8582,40610,92744
32624:110752,17,302,654,76,616,58,8,866,84
32625:91830,67728,123176,95291,42922,80282,32198,93762,121365,19423
32628:350,46467,107635,115732,67465,68698,100662,115593,23410,80652
32641:58432,97915,73520,34540,55547,73039,82198,114883,85605,33396
32647:12134,34725,18832,63827,94523,55115,108511,80255,29229,50066
32656:8890,495,106161,2901,2029,3234,39765,15998,13600,837
32667:3792,17,302,654,76,616,58,8,866,84
32675:81708,56455,921,111031,21193,75860,107702,1899,64343,62290
32684:86982,18135,28061,58,101,32199,4174,11881,7222,65615
32701:16960,108635,70017,100478,6942,87220,94151,77666,20681,122510
32707:34240,6964,19544,6261,77642,30432,42389,80166,50516,84530
32715:34553,76504,68455,25716,71311,42190,112977,93236,40781,58935
32751:108599,119683,10295,36807,16390,5729,11648,16792,563,25609
32773:13051,18287,56658,39089,104321,100251,79757,78104,6910,70860
32776:17597,122164,119164,15846,109517,91764,42027,46402,53543,105911
32780:95594,94460,27771,79575,1091,25820,92269,21122,84669,56642
32817:67339,8448,101362,100322,58467,78307,111995,97668,20167,15794
32819:64272,17,302,654,76,616,58,8,866,84
32822:29003,43367,98723,94270,65954,54181,107041,7608,70167,37792
32823:46250,6670,72233,77997,57114,69159,96195,112441,65854,51990
32843:108207,14996,63748,111179,82221,85977,17035,83320,92308,65687
32871:89861,294,16175,4722,64513,7646,74382,1551,1099,95953
32879:62330,82936,44795,63264,23368,41137,53706,51347,78015,41390
32893:73767,28755,40015,81191,11759,24778,33261,1381,12571,14739
32902:15363,122059,75543,22387,73581,43151,61666,5301,4869,96075
32917:34515,92818,17027,113018,12845,98711,73584,122926,31365,54603
32919:43285,24670,20424,3487,645,11776,4541,78873,909,1014
32921:39936,11401,11281,62840,9323,54785,49859,106828,53726,43665
32936:113875,78356,78467,56813,63054,29146,34498,91418,115169,34550
32953:108666,43993,63582,102699,91352,28368,11369,14849,6043,69969
32955:82339,71626,39574,66966,6096,107295,32217,86937,9996,37504
32977:18189,67761,79937,109813,26255,4379,16191,59442,51078,20239
32978:46925,80260,52097,103775,92369,30464,52787,31249,92511,112969
32982:94087,28689,75208,42713,120170,122605,119609,78811,26263,83510
32984:34593,92862,6366,2539,85812,37653,15215,85823,103681,48560
32986:39333,98184,105639,102784,115529,54002,110405,118829,47288,941
32994:16596,17,302,654,76,616,58,8,866,84
33005:11822,74280,85935,81722,54763,93336,76357,61929,76594,2548
33043:3829,4126,26831,3180,25978,12841,17198,6098,13388,78608
33045:16047,48070,21562,37644,68125,51327,115842,20409,21653,104401
33108:1528,16988,6252,38630,75393,6974,81015,101797,2693,8495
33135:61786,12838,56335,565,113575,59985,82554,62666,71954,1352
33136:776,22315,5740,10071,11082,645,4802,908,4354,3297
33149:14912,20946,1913,95975,2265,33357,18987,1195,4517,68176
33151:76170,70149,6156,43676,75252,88547,52930,59651,81726,7405
33181:4542,20899,11348,116575,41592,24710,408,19127,41968,2046
33201:64936,67891,66205,71460,39192,48314,111774,26387,68807,63493
33206:95225,68503,31456,87732,48141,73879,66107,9997,77868,42412
33207:4646,14113,17,302,654,76,616,58,8,866
33225:9472,28319,1787,330,13312,58552,43839,18124,68124,48929
33232:47014,285,37479,11675,1266,5991,106781,18654,33648,84933
33258:30265,27246,28682,47993,9537,52487,75796,87498,85679,60090
33261:7040,77211,115993,30967,69829,54523,14569,15000,35269,84465
33268:52770,41940,20023,9783,86801,4112,17,302,654,76
33316:15573,1102,138,303,54571,190,70017,100478,6942,87220
33346:60942,72912,21051,100283,1154,9567,99025,106865,13755,59640
33352:14912,48,899,106821,60567,1195,20076,68176,37633,31980
33355:66922,46905,49458,17590,28879,17427,21822,67531,81697,2784
33364:20553,20300,7779,18177,65071,117483,31767,38772,118506,114465
33373:8861,4756,12776,1912,11724,5457,21171,7333,12253,5080
33374:33055,63121,92196,25,96177,54167,429,2345,17,302
33406:107438,81303,14118,75136,30539,15371,7684,30317,66687,76102
33409:35955,10611,55965,16621,30556,1743,25363,353,4487,15363
33421:47911,34794,52849,1644,32353,6200,238,28689,4379,98961
33432:111103,63857,4299,25605,12075,1109,1451,28002,20330,7243
33443:6673,14750,39063,236,33660,22001,28197,5457,52187,26114
33453:63384,87670,16034,17,302,654,76,616,58,8
33454:82921,40934,28117,22752,36630,94583,44314,11637,85600,13277
33491:44775,120258,111555,78045,85679,19394,37193,119069,31701,11015
33525:62219,33194,42336,15845,80300,28704,64658,9834,57051,94421
33527:17,302,654,76,616,58,8,866,84,29
33528:121326,51952,118712,17904,36274,89625,1808,36771,14006,26540
33539:24146,378,11535,13065,111995,78307,20167,13284,24384,102848
33541:24539,11470,71865,47670,10752,68401,47921,6678,10698,95878
33547:55487,84164,65462,109190,75880,36064,31893,16035,25050,42816
33554:70017,100478,6942,87220,94151,77666,20681,122510,58546,106817
33557:118749,64601,82807,52027,79763,96433,80013,116993,87979,5241
33561:28594,83430,83913,73498,103264,1002,51212,3506,4513,13881
33582:8448,105276,87312,26098,96957,47033,57845,21600,96215,10374
33590:6073,121283,15615,21911,35490,101797,31313,96325,75300,98585
33614:11903,33173,8114,66758,11486,29415,60220,97611,9008,73821
33615:15745,27850,116117,59579,6849,31755,8731,98067,98556,74104
33616:71201,45824,3233,2548,32,17537,7827,1065,358,21624
33621:53672,4117,17,302,654,76,616,58,8,866
33652:17,302,654,76,616,58,8,866,84,29
33701:71072,118414,16946,62401,11669,93690,121576,114141,99419,38838
33702:38422,7941,16330,75664,45345,39963,92276,104301,72762,107792
33707:74493,96204,105329,93496,40553,52768,79414,2506,16205,26932
33721:120258,111555,108235,114655,76635,90914,33059,26686,117726,53188
33722:32154,55973,64599,88128,116326,22975,6186,22904,30829,88494
33737:3588,35630,3027,2512,2086,85400,680,23382,63132,54
33752:10882,26734,79946,3791,53612,12215,45830,20681,6596,118241
33783:47531,8483,19960,49573,64443,32401,10193,17640,37159,36000
33787:71405,1009,23010,76597,99520,90557,83630,56547,101208,101349
33789:57269,80584,24049,100322,10416,95793,56243,83309,30348,94006
33807:16381,27361,36534,7994,47350,67784,7351,8520,4792,12657
33808:104138,106470,2614,73667,94151,110772,26573,120227,30052,113261
33809:311,998,5103,124,20899,3014,3373,45320,2213,3309
33837:95225,68503,31456,87732,48141,73879,66107,9997,77868,42412
33841:87643,28690,46965,18608,79498,27850,44007,68819,101090,60335
33844:68807,67891,63493,69831,83308,60287,27063,52622,40001,120052
33859:25552,123077,81296,17,302,654,76,616,58,8
33866:112633,83569,57126,99917,113432,35220,107791,82050,67341,109312
33868:122676,57825,16376,2200,3918,116416,52139,17,302,654
33869:107878,39319,105264,14108,28927,22387,43151,26935,29784,10309
33874:23892,1193,59191,65512,29746,67155,103996,77674,684,9039
33884:84516,18633,83589,92909,100981,41421,82885,77526,31301,27597
33910:82400,3791,7067,2029,407,40575,11437,1499,13832,61
33921:82630,85273,4165,106222,84599,34725,18832,42735,63827,74344
33988:18009,113935,25405,102560,39904,42173,23791,40583,74333,88910
33998:104690,5702,273,5991,2166,97631,19978,6859,29858,285
34022:36031,7680,20952,57452,74422,36876,84919,7853,51914,52857
34027:8448,105276,87312,26098,96957,23493,57845,21600,96215,10374
34041:41565,55604,23439,2607,21144,17660,19295,559,32,4138
34048:119730,105910,76211,1587,2265,38079,12355,50241,66773,901
34054:53126,103175,106999,331,95527,78064,109824,94532,69517,32456
34068:44716,14912,9717,15242,48,899,1187,43053,8151,58890
34092:70017,100478,87220,17173,94151,20681,122510,74817,33043,119129
34093:7869,27270,6459,106400,31486,76452,72405,26844,100604,74365
34105:11401,62840,54785,120147,10278,86663,49859,106828,53726,43665
34106:14508,81699,10131,3913,21963,9354,87341,112708,2356,5176
34119:82290,20620,60757,59135,61003,38504,57403,49918,112704,67769
34124:107597,26351,7003,105059,11053,57375,1896,25853,84460,1318
34148:16390,29221,5022,108599,119683,54901,10295,5729,93,36807
34172:675,2283,128,37907,101604,8728,8912,108599,111130,70037
34174:73474,2667,53178,74853,30236,53261,113167,84921,81922,10927
34179:79937,109813,26255,4379,41406,20409,114222,116087,119475,118674
34188:6284,5187,726,278,837,3,30441,19654,14478,80675
34227:79937,5356,37318,105128,25500,119235,67471,5714,16691,122679
34292:61484,80495,89305,20482,122993,36490,78431,35813,25449,14484
34293:9265,17,302,654,76,616,58,8,866,84
34304:22633,495,3234,2270,9748,6943,41718,2901,31616,27140
34309:96913,21112,98818,62617,1209,16382,100893,26322,13893,5851
34318:69814,103129,51055,21760,94998,38018,2880,104574,45870,93217
34335:997,17,302,654,76,616,58,8,866,84
34341:71303,33217,16309,119680,53009,7030,463,9783,7180,10267
34347:60217,16299,97549,50090,17,302,654,76,616,58
34350:28275,76502,15506,60726,56766,93227,100925,17173,74882,19844
34378:80357,96755,110489,107023,90819,54404,95066,39002,99121,71016
34398:2634,14147,5356,801,5567,2068,1508,311,4664,16386
34403:53577,18189,87312,16191,118511,59442,100598,57845,21600,96215
34421:25637,30944,22292,294,1146,20613,100140,32009,4106,15834
34433:71551,3390,62551,26462,65971,69896,90901,17634,51380,59079
34468:40795,37976,50125,62875,121176,64641,56834,120909,58543,58966
34470:7813,55676,111900,41209,17425,75048,85829,18444,68554,37057
34492:93,39162,2831,7375,71584,670,82954,104346,83569,99917
34498:55694,114066,119196,17038,30290,117230,40123,50277,70088,119245
34499:22801,115140,39619,48992,117632,117931,28166,34941,56217,17532
34511:99359,12617,90233,44547,385,43848,17,302,654,76
34512:55833,28755,73465,82863,5894,11759,50876,24778,17527,12571
34523:65361,93953,43528,74581,122522,111859,30096,76406,8198,103461
34527:42354,1747,1168,109650,6759,73887,63304,96866,97039,31939
34529:917,591,15583,19757,10889,1908,4106,13522,4288,4221
34541:77789,107959,119125,24046,69819,94602,77845,83810,104322,65475
34552:88458,91739,924,109784,50201,65512,71136,1193,116071,97552
34553:88375,3389,88916,79884,80815,105792,35704,87919,8035,90639
34579:61189,11015,7694,101798,18996,60905,10882,20681,40211,11953
34594:8168,24261,69755,47983,86865,79937,109813,26255,4379,41406
34603:82361,31633,66465,4738,1913,40263,51608,102704,1877,5708
34628:64481,48643,37342,96519,58050,27007,114239,18031,882,25802
34632:19148,18816,32,9313,358,331,15697,1050,42291,6535
34681:116968,34904,15321,98874,52986,123196,98703,73918,112043,82130
34697:40543,105624,18907,39637,98022,101574,11303,51830,86035,84930
34698:110123,20711,85678,83861,94220,4125,26098,31920,87312,96215
34702:23980,11146,42888,10445,22315,8991,6503,16056,9006,8166
34703:55487,84164,65462,109190,75880,36064,31893,16035,25050,42816
34709:32042,69429,75615,15814,9043,26180,44385,78027,9797,71379
34710:65753,90620,53311,92803,44551,30945,83705,10045,26876,982
34717:17,302,654,76,616,58,8,866,84,29
34740:726,6284,837,4227,4563,3234,2578,17464,70019,7989
34741:50023,122718,112740,113962,46965,23010,36342,36346,78548,117833
34742:106650,24182,2471,51366,106229,57476,4997,40392,75822,67529
34753:82674,123112,79099,41620,27057,54328,23046,46809,75114,76291
34794:71576,71313,95032,25612,64596,80155,85254,115775,47227,77459
34820:18239,686,11671,785,89847,6491,1584,121240,54851,21970
34833:17235,109799,26231,46265,119543,110720,94028,3827,50094,74540
34837:44170,92372,40118,33167,54312,110973,84415,826,103889,68199
34839:52854,122059,105660,93162,32532,87365,35650,82497,54096,116750
34868:48696,96377,106890,18512,4628,98719,25540,93753,57164,115014
34885:4664,124,1435,17797,226,50026,1790,21227,3474,21070
34895:16200,27198,43020,54663,120852,27583,70966,20127,11022,98722
34896:18189,67761,8728,16191,59442,14761,40951,43361,84527,110374
34901:42676,7210,59411,535,6923,41462,8066,40170,857,1784
34906:37048,17,302,654,76,616,58,8,866,84
34917:28452,77227,66419,17,302,654,76,616,58,8
34936:90412,34251,112434,17,302,654,76,616,58,8
34973:105128,84421,9095,8989,80492,6759,2568,32089,32442,15264
34974:7989,7222,2578,70019,28061,51208,269,4563,1001,19654
34976:5582,28016,85466,92715,102332,114204,103436,10930,56456,42133
34978:31274,294,16092,25635,1099,1786,1603,47099,3855,7885
35005:366,35934,110156,86031,73575,36134,47933,2801,13374,2038
35021:40932,25194,62955,98135,229,52244,42772,10051,23814,8728
35026:55024,4953,18214,41570,17,302,654,76,616,58
35086:31225,60900,63964,17,302,654,76,616,58,8
35087:7222,86937,9996,6096,70945,16764,41378,58706,38250,65588
35092:124,107696,92001,1709,14546,27982,99971,13099,3474,70
35127:70017,100478,18189,6942,87220,94151,77666,20681,122510,58546
35150:7514,4025,16092,7766,1183,311,14880,4664,21070,7909
35151:104090,99,12093,346,650,108217,4060,12488,58011,24815
35166:47327,30977,49182,37773,10882,26734,79946,53612,3791,12215
35167:13406,9497,26510,43968,55959,48480,81114,7833,70870,34622
35176:121171,64197,51141,81654,25859,108224,87567,25159,32,1065
35211:75903,1356,38284,49796,27127,46547,69907,64535,85202,106391
35212:88667,4475,10438,74972,37528,59900,32,5655,3601,5837
35214:33223,61504,80736,67484,82161,55880,14600,2518,35438,70866
35229:36031,7680,20952,57452,74422,36876,84919,52857,82537,65459
35231:8588,3852,39617,21445,13091,2525,11839,1791,16786,11718
35241:35943,7630,546,5356,12733,20167,33831,40729,26802,3976
35244:155,114983,29701,51044,119901,88308,109240,72287,58878,61540
35251:22531,63582,6043,106252,69969,72522,116660,13075,104707,50030
35255:57573,11002,48357,108294,36275,40637,55548,50499,55430,81846
35274:12022,90736,106064,17670,34561,120257,7412,37877,641,119200
35275:50201,65512,71136,1193,71376,112977,87305,62022,44094,29746
35289:11197,31005,64837,38978,24042,83314,35491,31139,7237,50559
35296:13124,49323,58963,111996,13142,111932,43109,106062,76159,70968
35297:101453,118873,56113,11800,74967,50480,13504,94116,56747,16485
35311:62429,18447,103313,5099,58178,73086,89195,27459,72111,12610
35332:13925,35159,34650,1345,80349,54570,110589,49759,114267,6396
35348:591,15583,917,25934,24031,22726,72120,10785,10480,7577
35365:34324,2903,103807,2578,9372,17341,122019,70019,1463,63271
35380:591,917,15583,60832,59442,59721,118055,23058,59282,83255
35429:64738,17,302,654,76,616,58,8,866,84
35448:106226,2433,62357,1102,193,17,1348,7166,77084,138
35456:4937,114843,115885,16468,46776,6574,31772,73814,32070,51871
35495:80574,76028,99396,23440,39212,31419,5567,52630,13660,5533
35510:20059,8011,4664,53190,3409,1435,81437,30422,115535,121070
35518:55789,121954,8728,56011,2818,14761,39672,43361,37912,42781
35525:13178,39703,64173,8011,5103,124,20899,3014,45320,2213
35558:36432,62598,17841,74475,31597,102528,20986,19528,66557,13647
35572:5991,596,18950,23019,69166,116840,23047,67441,39818,77401
35574:4719,12841,45850,58684,27299,83718,9313,9629,97346,38346
35576:81178,80533,89107,14855,44964,80860,16700,11023,66130,111687
35582:64973,87559,25612,86719,64596,80155,115775,47227,11506,120572
35593:64306,24278,55716,59662,83310,39930,56008,107327,15710,16121
35623:49874,648,68176,88375,2265,1195,3389,899,112809,19666
35676:34070,45391,47188,84394,51201,120785,46992,94985,28689,55640
35688:121249,122248,103152,36885,109521,11547,119781,72615,32955,115400
35690:81178,80533,89107,14855,44964,80860,16700,11023,66130,111687
35691:81178,80533,89107,14855,44964,80860,16700,11023,66130,111687
35730:65972,118117,17,302,654,76,616,58,8,866
35746:48674,106069,62689,31810,115508,42971,85952,90379,91707,32853
35757:79858,37196,27152,559,32,59111,331,36013,358,7827
35771:21692,1806,8304,16882,93227,100925,17173,74882,19844,107396
35788:95513,48990,118528,8526,16804,17,302,654,76,616
35806:111035,2163,5753,79177,30971,53125,110848,55541,19058,88010
35820:57269,10416,41406,56243,94006,119475,108918,70242,99892,67692
35826:563,96919,114350,73521,93227,100925,73581,17173,74882,15752
35850:16447,4638,30124,28625,59097,37158,89158,73478,89392,63206
35859:8384,17,302,654,76,616,58,8,866,84
35893:118660,14072,104576,358,86451,42291,9002,12330,19325,709
35900:944,34754,53322,79942,48014,93084,18055,11524,2988,1001
35901:78112,80584,99817,91683,48410,92077,58582,11055,100732,7878
35932:659,704,75922,123250,20891,63774,4262,18271,7675,5857
35941:20899,19757,10889,1550,1908,3409,124,21179,4288,4221
35969:15886,73530,102882,2634,95111,16381,85234,9783,4293,18669
35970:53261,119725,24880,17,302,654,76,616,58,8
35982:26638,94570,34919,53395,29264,20914,24674,75558,105018,26958
35989:11973,25379,122376,67784,91476,64198,71586,113526,38978,44308
35990:904,66181,82590,96031,117317,46606,24660,27732,69899,101514
35999:11626,9566,55431,105231,103746,118444,60209,108134,61791,45156
36064:55487,84164,65462,109190,75880,36064,31893,16035,25050,42816
36123:7005,23812,108132,18966,54420,107740,55025,72230,93587,121335
36135:11870,50936,30231,1155,86492,1462,117,2416,138,786
36176:24527,12923,59381,107087,36919,84403,115797,15529,72515,122836
36179:11826,2524,8259,6577,73790,56264,51892,3582,20004,4522
36185:44308,49752,118750,72646,74663,68029,91914,76442,17390,120706
36193:57269,10416,56243,94006,108918,70242,99892,67692,29928,4963
36196:61716,1211,14206,82630,85273,4165,106222,84599,18832,34725
36210:59826,17,302,654,76,616,58,8,866,84
36216:34106,5684,80543,38681,121566,86731,56920,14392,83211,58303
36221:1706,62962,94241,55872,32555,78300,105945,69320,114455,38549
36225:30317,17,302,654,76,616,58,8,866,84
36242:57573,11002,48357,108294,36275,40637,55548,50499,55430,81846
36258:49393,7851,73581,47442,15752,15722,29894,74600,6065,96262
36261:82630,85273,4165,106222,84599,34725,18832,42735,63827,74344
36268:103949,33833,53668,13411,26628,87601,37115,10891,118978,21718
36313:25173,27025,1329,8096,2475,34115,2542,5830,42398,11405
36315:59623,98501,44334,104357,1801,39729,84,4396,9531,10275
36319:33762,35347,107158,33033,66333,19794,82733,48389,27279,62177
36330:79717,91882,15727,38058,78713,85183,23302,98760,27682,99480
36342:78791,69114,67026,22427,559,10852,32,4138,358,5301
36355:84044,65055,1919,18476,17619,200,43892,59987,119379,84323
36358:65135,119689,39624,38903,40558,47749,4575,99396,528,36210
36375:67519,10624,54922,111317,95640,102245,38045,118272,25026,65043
36385:60059,56693,40825,28416,29335,2169,17,302,654,76
36393:4143,79937,109813,26255,4379,51327,59448,20587,37342,20239
36418:68687,580,85780,17,302,654,76,616,58,8
36419:95291,42922,80282,32198,93762,121365,19423,89657,56529,23420
36420:16742,98548,20409,3158,2316,4351,92155,20916,29020,27325
36468:60707,13909,14112,21310,15224,73428,15606,16528,2872,12742
36470:2265,40263,18296,875,8301,28132,5708,51969,38124,21811
36471:94761,2343,83825,36423,21160,65719,59964,2401,4963,3741
36488:38653,48899,120551,104474,90576,61181,66855,89042,29937,55170
36499:1913,40263,28132,18296,5708,35247,8301,1195,51969,64293
36508:108542,119850,42069,121713,22867,86882,105124,47983,86865,42877
36561:100978,111094,18179,37624,91734,99221,67120,70117,106453,45674
36563:113115,45,44610,70705,10016,15144,81741,16995,47501,104328
36564:26638,29750,34919,39506,53395,75558,78205,26958,103037,20396
36585:105660,93162,32532,87365,90945,99201,25700,73946,9813,40451
36595:591,917,15583,15270,106062,23058,86666,115078,42524,74330
36607:95123,83349,83166,83098,65722,61104,89148,49230,115462,17
36620:2694,4459,38103,46903,9623,1206,61642,6601,51255,8804
36642:96850,118327,2512,11501,17,11504,3711,10850,696,85260
36656:74380,82757,95898,41846,122481,5904,23258,21445,68125,39617
36689:38953,17,302,654,76,616,58,8,866,84
36696:36432,13647,113932,17841,8322,74475,16965,60427,669,13077
36708:1245,3101,15615,57269,40611,119934,36654,90976,84654,97316
